"css-901oao","css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao 2","css-901oao 3","css-901oao 4","css-4rbku5 href 4","css-4rbku5","css-901oao 5","css-4rbku5 href 5","css-9pa8cd src 2","css-901oao 6","css-901oao 7","css-901oao 8","css-901oao 9","css-4rbku5 href 7","css-901oao 10","css-4rbku5 2","css-4rbku5 href 8","css-901oao 11","r-1p0dtai src","css-4rbku5 5","css-4rbku5 href 10","css-4rbku5 href 11","css-9pa8cd src 3","css-9pa8cd src 4"
", presenté una iniciativa con el objetivo de promover la cultura fiscal para contribuir a combatir las desigualdades. 

Les comparto un resumen de mi participación en el Pleno:","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1620996914564190208","1 feb.","Como parte del inicio del segundo periodo legislativo del","","https://pbs.twimg.com/ext_tw_video_thumb/1620996781386366978/pu/img/GNL2_Ms1EiA8ApHn.jpg","","2","9","","https://twitter.com/sasildeleon/status/1620996914564190208/analytics","302","","","","blob:https://twitter.com/e0dbb5d6-a332-45d6-a4a8-eebb67304daa","@senadomexicano","https://twitter.com/senadomexicano","","",""
"presenté una iniciativa que nos permitirá fortalecer la educación fiscal en jóvenes, niñas y niños, con la intención de fomentar una conciencia de responsabilidad social.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1620929167683637249","1 feb.","Desde el","https://twitter.com/sasildeleon/status/1620929167683637249/photo/1","https://pbs.twimg.com/media/Fn6yfPVXgAA60Rv?format=jpg&name=900x900","","3","10","","https://twitter.com/sasildeleon/status/1620929167683637249/analytics","542","","","","","@senadomexicano","https://twitter.com/senadomexicano","","",""
"en plenaria de","https://twitter.com/tinta_fresca","https://pbs.twimg.com/profile_images/1698769386985676800/hsSdp1v6_normal.jpg","https://twitter.com/tinta_fresca","Tinta Fresca Chiapas","@tinta_fresca","·","https://twitter.com/tinta_fresca/status/1620540593813483521","31 ene.","presente con ‘corcholatas’.

PARTICIPA la chiapaneca","https://twitter.com/tinta_fresca/status/1620540593813483521/photo/1","https://pbs.twimg.com/media/Fn1RE-4WYAAYhfj?format=jpg&name=360x360","","1","4","","https://twitter.com/tinta_fresca/status/1620540593813483521/analytics","469","#CHIAPAS","https://twitter.com/hashtag/CHIAPAS?src=hashtag_click","","","@sasildeleon","https://twitter.com/sasildeleon","https://twitter.com/tinta_fresca/status/1620540593813483521/photo/2","https://pbs.twimg.com/media/Fn1RE-yWQAAYbr6?format=jpg&name=360x360","https://pbs.twimg.com/media/Fn1RE-vWIAMBfHT?format=jpg&name=360x360"
", en compañía de","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1620551104475045888","31 ene.","Nos encontramos en reunión plenaria de","https://twitter.com/sasildeleon/status/1620551104475045888/photo/1","https://pbs.twimg.com/media/Fn1aofSX0AELHuH?format=jpg&name=360x360",", Jefa de","1","4","22","https://twitter.com/sasildeleon/status/1620551104475045888/analytics","657","@GobCDMX","https://twitter.com/SRE_mx","; el titular de","","@MorenaSenadores","https://twitter.com/MorenaSenadores","https://twitter.com/sasildeleon/status/1620551104475045888/photo/2","https://pbs.twimg.com/media/Fn1aonHXkAUasaG?format=jpg&name=360x360","https://pbs.twimg.com/media/Fn1ao34WIAAeioy?format=jpg&name=small"
". Estoy convencida de que la unidad fortalecerá nuestra labor para estar a la altura de los retos del país.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1620513239644930058","31 ene.","Asistimos a la Décima Reunión Plenaria del Grupo Parlamentario de","https://twitter.com/sasildeleon/status/1620513239644930058/photo/1","https://pbs.twimg.com/media/Fn039DYWQAEgn2o?format=jpg&name=small","","2","6","","https://twitter.com/sasildeleon/status/1620513239644930058/analytics","338","","","","","@MorenaSenadores","https://twitter.com/MorenaSenadores","https://twitter.com/sasildeleon/status/1620513239644930058/photo/2","https://pbs.twimg.com/media/Fn039DZWQAI9XSo?format=jpg&name=small",""
", Ricardo Monreal, a la X Reunión Plenaria.","https://twitter.com/MorenaSenadores","https://pbs.twimg.com/profile_images/1589669559400894464/eo74S6aZ_normal.jpg","https://twitter.com/MorenaSenadores","Senadores Morena","@MorenaSenadores","·","https://twitter.com/MorenaSenadores/status/1620449279025479680","31 ene.","Mensaje de bienvenida por parte del coordinador de","","","","8","20","51","https://twitter.com/MorenaSenadores/status/1620449279025479680/analytics","6.619","#EnVivo","https://twitter.com/hashtag/EnVivo?src=hashtag_click","https://","","@MorenaSenadores","https://twitter.com/MorenaSenadores","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1620156901760843776","30 ene.","El amor que las mamás y papás dan a sus hijos es parte de los grandes valores que distinguen a nuestro hermoso estado de Chiapas. Gracias a todas y todos los que nos acompañan a los recorridos y nos muestran su lado más humano.","","https://pbs.twimg.com/ext_tw_video_thumb/1620156395281686533/pu/img/c4XXc7zeiGiyh7pz.jpg","","1","2","11","https://twitter.com/sasildeleon/status/1620156901760843776/analytics","825","","","","blob:https://twitter.com/0991a29f-2c52-48bd-b83f-ef670bde7e63","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1619818752337653761","29 ene.","Me encuentro más que agradecida por los bonitos momentos que vivimos con su compañía. ¡En nuestros recorridos ustedes son los protagonistas!","","https://pbs.twimg.com/ext_tw_video_thumb/1619818653737697280/pu/img/l2aIaDMVTyQPFSOC.jpg","","2","5","13","https://twitter.com/sasildeleon/status/1619818752337653761/analytics","805","","","","blob:https://twitter.com/b2fa3202-bee0-4ba7-a113-cf7ace5a7cd7","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1619053156180328448","27 ene.","Con orgullo y mucho cariño hemos estado realizando recorridos en distintos municipios de nuestro querido Chiapas. Su espíritu festivo, alegre y lleno de tradición siempre me conmueve. ¡Gracias por acompañarnos!","","https://pbs.twimg.com/ext_tw_video_thumb/1619053054313074690/pu/img/PVcMuN8N-yRDQpKt.jpg","","2","1","7","https://twitter.com/sasildeleon/status/1619053156180328448/analytics","686","","","","blob:https://twitter.com/01d4a79a-0047-406e-928e-6ca611d0a95b","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1618787194524807168","26 ene.","He quedado profundamente marcada por el cariño, su cálido recibimiento y por todo lo que me comparten en los recorridos. ¡Nuestro pueblo de Chiapas tienen un gran corazón!","","https://pbs.twimg.com/ext_tw_video_thumb/1618786796686524416/pu/img/_fI06z96dJfVd_at.jpg","","3","3","9","https://twitter.com/sasildeleon/status/1618787194524807168/analytics","761","","","0:37","blob:https://twitter.com/b83809c6-4efb-4854-9c7a-805b21b1ef83","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1618714662585139200","26 ene.","Gracias a todas y todos los que nos acompañaron en el municipio de Aldama, por la convivencia y alegría que compartimos durante nuestra visita. ¡Como su representante desde el Senado, me interesa seguir construyendo a lado de ustedes!","https://twitter.com/sasildeleon/status/1618714662585139200/photo/1","https://pbs.twimg.com/media/FnbUY_rXoAAyEtF?format=jpg&name=360x360","","4","3","20","https://twitter.com/sasildeleon/status/1618714662585139200/analytics","1.098","","","","","","","https://twitter.com/sasildeleon/status/1618714662585139200/photo/2","https://pbs.twimg.com/media/FnbUY_qXoAAUk-A?format=jpg&name=360x360","https://pbs.twimg.com/media/FnbUY_pXoAIjyW9?format=jpg&name=360x360"
". ¡Nuestro trabajo no se detiene!","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1618463493824614403","25 ene.","Esta tarde realizamos reunión con la Junta de Coordinación Política para definir calendario y agenda legislativa para el próximo periodo ordinario de sesiones en el","https://twitter.com/sasildeleon/status/1618463493824614403/photo/1","https://pbs.twimg.com/media/FnXv981XEAEmGhq?format=jpg&name=small","","4","3","15","https://twitter.com/sasildeleon/status/1618463493824614403/analytics","1.120","","","","","@senadomexicano","https://twitter.com/senadomexicano","https://twitter.com/sasildeleon/status/1618463493824614403/photo/2","https://pbs.twimg.com/media/FnXv-DGX0AEllg2?format=jpg&name=360x360","https://pbs.twimg.com/media/FnXv-JtXkAIRMok?format=jpg&name=360x360"
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1618418730442293248","25 ene.","Tuvimos un emotivo encuentro en el municipio de Chenalhó, para celebrar juntas y juntos los Reyes Magos para los más pequeños. Han sido días hermosos a lado de ustedes. ¡Gracias! Nuestra agenda legislativa se construye de a pie, con la participación de todas y todos.","https://twitter.com/sasildeleon/status/1618418730442293248/photo/1","https://pbs.twimg.com/media/FnXHJPuXkAAt0wQ?format=jpg&name=360x360","","1","1","7","https://twitter.com/sasildeleon/status/1618418730442293248/analytics","693","","","","","","","https://twitter.com/sasildeleon/status/1618418730442293248/photo/2","https://pbs.twimg.com/media/FnXHOhmXkAIJ3bH?format=jpg&name=360x360","https://pbs.twimg.com/media/FnXHPV2XwAA_bLF?format=jpg&name=360x360"
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1618380569351716864","25 ene.","A raíz de mi reciente visita a Chenalhó se ha activado una campaña para desprestigiarme, donde se me acusa de manera injustificada de la eliminación de un mural en dicho municipio. Les comparto mi posicionamiento:","https://twitter.com/sasildeleon/status/1618380569351716864/photo/1","https://pbs.twimg.com/media/FnWkg2xXgAA-8wq?format=jpg&name=small","","7","6","14","https://twitter.com/sasildeleon/status/1618380569351716864/analytics","2.822","","","","","","","","",""
"del año, hacemos un llamado para erradicar violencia que viven las mujeres y niñas. Actuemos en favor de la conciencia colectiva para garantizar una vida libre, de paz y de oportunidades para todas.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1618360947781046273","25 ene.","Este 25 de enero, primer","https://twitter.com/sasildeleon/status/1618360947781046273/photo/1","https://pbs.twimg.com/media/FnWStH8XoBUY4S8?format=jpg&name=small","","2","11","","https://twitter.com/sasildeleon/status/1618360947781046273/analytics","546","#DíaNaranja","https://twitter.com/hashtag/D%C3%ADaNaranja?src=hashtag_click","","","","","","",""
", en el municipio de Tecpatán se encuentra el ex convento de Santo Domingo, lugar que tuvimos oportunidad de visitar durante nuestros recorridos. 

Las y los invito a conocerlo y admirar las bellezas que resguarda nuestro estado.","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1616506470484348943","20 ene.","En la zona norte de","","https://pbs.twimg.com/ext_tw_video_thumb/1616506395314032673/pu/img/YkMKlurgImac02fg.jpg","","2","9","","https://twitter.com/sasildeleon/status/1616506470484348943/analytics","576","#Chiapas","https://twitter.com/hashtag/Chiapas?src=hashtag_click","","blob:https://twitter.com/0f4b751a-d98c-4ced-8e71-0b77570dec02","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1616301259702640645","19 ene.","La ridícula resolución del TEPJF quiere coartar la libertad de expresión de un pueblo que demuestra cariño al presidente. Yo, como muchos, estoy orgullosa de la transformación y seguiremos abrazando a nuestro AMLITO, figura que nos ha acompañado por más de 15 años en esta lucha.","https://twitter.com/sasildeleon/status/1616301259702640645/photo/1","https://pbs.twimg.com/media/Fm5BbkYWIAIPcrj?format=jpg&name=small","","21","18","77","https://twitter.com/sasildeleon/status/1616301259702640645/analytics","5.277","","","","","","","","",""
"Callo","https://twitter.com/callodehacha","https://pbs.twimg.com/profile_images/1690519913981509632/F-x0geMb_normal.jpg","https://twitter.com/callodehacha","@callodehacha","·","Oigan, este año cumplo 30 y ando un poco chipil. En su experiencia, ¿la vida se pone mejor o peor en el tercer piso? 

Los leo","https://twitter.com/callodehacha/status/1616153719321526285","19 ene.","","https://twitter.com/callodehacha/status/1616153719321526285/analytics","","602","45","400","95,9 mil","","","","","","","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1616154542931836949","19 ene.","Mejooooor !!!!!!","","","","1","12","","https://twitter.com/sasildeleon/status/1616154542931836949/analytics","4.368","","","","","","","","",""
"","https://twitter.com/sasildeleon","https://pbs.twimg.com/profile_images/1633306024345055232/AClmGVBa_normal.jpg","https://twitter.com/sasildeleon","Sasil de León","@sasildeleon","·","https://twitter.com/sasildeleon/status/1615920983902400512","18 ene.","Visitamos el magestuoso mural, realizado por el escultor Federico Canessi, que se encuentra en la presa hidroeléctrica de Malpaso.

Vamos a realizar una importante gestión para que las chiapanecas y chiapanecos puedan admirar la belleza de esta creación artística.","","https://pbs.twimg.com/ext_tw_video_thumb/1615920908635447296/pu/img/DztRvz3pLpCLaZfT.jpg","","1","8","","https://twitter.com/sasildeleon/status/1615920983902400512/analytics","525","","","","blob:https://twitter.com/9b12a19b-dd45-4503-84de-eae87496bbc6","","","","",""
